scenario_slug,exp_id,method,method_slug,mht_method,alpha,B_budget_multiplier,C_budget_multiplier,W_cap_multiplier,effective_alpha,gamma_i_multiplier,delta,opt_cost,true_cost,x_size,y_size,z_star_size,z_size,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,K_groups,grouping_method,population_psps_actual,population_fast_trip,population_psps
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d0p9__expid0__1b1a3645b0,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.9,0.8,0.9,0.0,2609673.216428572,240,160,0,0,,,0.0,0.0,0.0,6.155834679482247e-05,False,0.04683709144592285,240,160,0,0,2609673.216428572,419900.79818181816,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.9,0.8,1.0,9168209.034693815,2298894.807142857,119,7,17,0,8.32859866126265,146.2258781249679,9168209.034693815,8451930.357738826,9168209.034693815,0.07812634662282321,True,120.01987195014954,119,7,0,17,2298894.807142857,225858.26666666666,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.9,0.8,1.0,14028265.549458597,2431756.7171428567,104,7,12,0,15.283223930452401,233.17280126137774,14028265.549458597,13019236.5202498,14028265.549458597,0.07192828120135909,True,120.02231502532959,104,7,0,12,2431756.7171428567,269243.94666666666,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.9,0.8,1.0,19103288.476307105,2550742.2571428567,101,9,7,0,22.005821856836814,319.5617003681235,19103288.476307105,17732627.933994945,19103288.476307105,0.07174997875429275,True,120.59187197685242,101,9,0,7,2550742.2571428567,323574.6666666667,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.9,0.8,1.0,54272584.77643473,3038676.842142857,122,122,0,0,18.72918733624749,,54272584.77643473,54272584.77643463,54272584.77643473,1.7846496193058694e-15,False,0.2859649658203125,122,122,0,0,3038676.842142857,420154.85333333333,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.9,0.8,1.0,30810978.88193549,3016432.5021428578,123,123,0,0,10.325398844225042,,30810978.88193549,30810978.881935477,30810978.88193549,3.627236556881407e-16,False,0.8202500343322754,123,123,0,0,3016432.5021428578,420189.6666666666,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.9,0.8,1.0,26798348.639749892,3003332.102142857,136,136,0,0,8.507157914915426,,26798348.639749892,26798348.63974989,26798348.639749892,1.3901193497185138e-16,False,0.27055907249450684,136,136,0,0,3003332.102142857,420175.19999999995,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.9,0.8,1.0,911541.9575009961,2551003.9635714283,88,87,1,1,,,911541.9575009961,911541.9575009961,911541.9575009961,0.0,False,0.09456396102905273,88,87,1,1,2551003.9635714283,419628.2200865801,567.5,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p8__d1__expid0__08758704c7,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.9,0.8,1.0,0.0,2609673.216428572,240,160,0,0,,,0.0,0.0,0.0,6.155834679482247e-05,False,0.0496060848236084,240,160,0,0,2609673.216428572,419900.79818181816,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.9,0.95,0.8,7769788.171235749,1902652.023809524,217,0,56,19,8.32859866126265,146.2258781249679,7769788.171235749,7791744.319954912,7769788.171235749,-0.0028258362049620187,False,9.226013898849487,217,0,19,56,1902652.023809524,0.0,420114.2133333334,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.9,0.95,0.8,11870170.488582605,2007462.8571428573,209,0,56,23,15.283223930452401,233.17280126137774,11870170.488582605,11917495.112565713,11870170.488582605,-0.003986852929250425,False,12.074626922607422,209,0,23,56,2007462.8571428573,0.0,420070.7466666667,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.9,0.95,0.8,16122798.96393352,2143518.6904761908,181,0,54,20,22.005821856836814,319.5617003681235,16122798.96393352,16177924.806578148,16122798.96393352,-0.003419123612962234,False,20.541080236434937,181,0,20,54,2143518.6904761908,0.0,420189.25333333336,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.9,0.95,0.8,52231985.56483351,3032787.7738095243,123,0,18,123,18.72918733624749,,52231985.56483351,52231985.5648335,52231985.56483351,1.4264402389366792e-16,False,0.3128221035003662,123,0,123,18,3032787.7738095243,0.0,420114.8533333334,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.9,0.95,0.8,29635319.771130886,3008638.4404761908,123,0,21,123,10.325398844225042,,29635319.771130886,29635319.771130897,29635319.771130886,-3.771132210381164e-16,False,0.30831384658813477,123,0,123,21,3008638.4404761908,0.0,420198.7866666667,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.9,0.95,0.8,25987923.2289506,2993515.8404761907,136,0,25,136,8.507157914915426,,25987923.2289506,25987923.228950445,25987923.2289506,6.020573139184172e-15,False,0.3137929439544678,136,0,136,25,2993515.8404761907,0.0,420175.19999999995,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.9,0.95,0.8,888753.9530047821,2491027.8452380956,87,0,39,87,,,888753.9530047821,888753.9530047821,888753.9530047821,0.0,False,0.07133102416992188,87,0,87,39,2491027.8452380956,0.0,420215.97047619044,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p8__expid0__245f63d88a,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.9,0.95,0.8,0.0,2714556.697857143,240,160,2,0,,,0.0,0.0,0.0,6.989436402227564e-05,False,0.040077924728393555,240,160,0,2,2714556.697857143,419419.99450757576,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.9,0.95,0.9,8456427.6142784,1992270.3571428573,161,0,42,13,8.32859866126265,146.2258781249679,8456427.6142784,8456427.614278175,8456427.6142784,2.6651923641656787e-14,False,10.590027093887329,161,0,13,42,1992270.3571428573,0.0,420217.95,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.9,0.95,0.9,12856919.778283786,2156585.0238095243,119,0,36,24,15.283223930452401,233.17280126137774,12856919.778283786,12995669.678819722,12856919.778283786,-0.010791846175340814,False,13.003546953201294,119,0,24,36,2156585.0238095243,0.0,420131.93999999994,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.9,0.95,0.9,17551735.865535665,2284421.8571428573,105,0,32,16,22.005821856836814,319.5617003681235,17551735.865535665,17577834.109392837,17551735.865535665,-0.0014869323500029145,False,18.045959949493408,105,0,16,32,2284421.8571428573,0.0,419829.96,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.9,0.95,0.9,54268429.93871592,3032787.7738095243,121,0,18,121,18.72918733624749,,54268429.93871592,54268429.938715905,54268429.93871592,2.745825005564965e-16,False,0.30235886573791504,121,0,121,18,3032787.7738095243,0.0,420116.91000000003,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.9,0.95,0.9,30724176.85771258,3034881.540476191,113,0,18,113,10.325398844225042,,30724176.85771258,30724176.85771259,30724176.85771258,-2.4249894900124997e-16,False,0.32114410400390625,113,0,113,18,3034881.540476191,0.0,420152.9004545455,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.9,0.95,0.9,26804526.587927125,3006910.2738095243,117,0,21,117,8.507157914915426,,26804526.587927125,26804526.58792712,26804526.587927125,1.3897989528902186e-16,False,0.307344913482666,117,0,117,21,3006910.2738095243,0.0,420206.43000000005,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.9,0.95,0.9,910667.5143449567,2525798.378571429,68,0,33,68,,,910667.5143449567,910667.5143449567,910667.5143449567,0.0,False,0.07058095932006836,68,0,68,33,2525798.378571429,0.0,420203.99902597396,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d0p9__expid0__ac491302f1,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.9,0.95,0.9,0.0,2714674.793095238,240,160,1,0,,,0.0,0.0,0.0,6.989436402227564e-05,False,0.039298057556152344,240,160,0,1,2714674.793095238,419419.99450757576,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.9,0.95,1.0,8941333.422389578,2181288.5238095243,100,0,32,10,8.32859866126265,146.2258781249679,8941333.422389578,8941333.422389578,8941333.422389578,0.0,False,11.594354152679443,100,0,10,32,2181288.5238095243,0.0,419715.3333333334,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.9,0.95,1.0,13795207.604135424,2256000.0238095243,109,0,32,13,15.283223930452401,233.17280126137774,13795207.604135424,13795207.604135422,13795207.604135424,1.3502117566339394e-16,False,9.492636919021606,109,0,13,32,2256000.0238095243,0.0,420128.43333333335,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.9,0.95,1.0,18622278.10518949,2330935.1000000006,178,0,44,22,22.005821856836814,319.5617003681235,18622278.10518949,18622278.105189484,18622278.10518949,4.0008964289109005e-16,False,20.432639837265015,178,0,22,44,2330935.1000000006,0.0,420199.43333333335,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.9,0.95,1.0,55910969.62249987,3036072.2738095243,115,0,17,115,18.72918733624749,,55910969.62249987,55910969.62249973,55910969.62249987,2.5319008469598297e-15,False,0.3440110683441162,115,0,115,17,3036072.2738095243,0.0,420184.06666666665,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.9,0.95,1.0,31603493.54198855,3034881.540476191,112,0,18,112,10.325398844225042,,31603493.54198855,31603493.54198855,31603493.54198855,0.0,False,0.3214552402496338,112,0,112,18,3034881.540476191,0.0,420185.81666666665,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.9,0.95,1.0,27469417.032578725,3009414.2738095243,113,0,20,113,8.507157914915426,,27469417.032578725,27469417.03257869,27469417.032578725,1.2205432917048614e-15,False,0.3202219009399414,113,0,113,20,3009414.2738095243,0.0,420189.4666666667,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.9,0.95,1.0,928361.6841530753,2607003.378571429,63,1,29,62,,,928361.6841530753,928361.6841530753,928361.6841530753,0.0,False,0.08214592933654785,63,1,62,29,2607003.378571429,1539.475,418670.0941558441,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p95__d1__expid0__3dbc94d0a8,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.9,0.95,1.0,0.0,2715021.697857143,240,160,1,0,,,0.0,0.0,0.0,6.989436402227564e-05,False,0.03925180435180664,240,160,0,1,2715021.697857143,419419.99450757576,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.9,0.9,0.8,7769788.171235749,1902652.023809524,217,0,56,19,8.32859866126265,146.2258781249679,7769788.171235749,7786740.546213984,7769788.171235749,-0.0021818323234337024,False,8.4967200756073,217,0,19,56,1902652.023809524,0.0,420114.2133333334,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.9,0.9,0.8,11904426.314149937,2002370.8571428573,213,0,55,17,15.283223930452401,233.17280126137774,11904426.314149937,11936164.010552997,11904426.314149937,-0.0026660416525352243,False,10.94722604751587,213,0,17,55,2002370.8571428573,0.0,420122.90666666673,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.9,0.9,0.8,16015791.932175778,2184195.8571428573,127,0,38,18,22.005821856836814,319.5617003681235,16015791.932175778,16055216.26075286,16015791.932175778,-0.0024615909562285833,False,15.93880009651184,127,0,18,38,2184195.8571428573,0.0,420178.66666666674,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.9,0.9,0.8,52231985.56483351,3032787.7738095243,123,0,18,123,18.72918733624749,,52231985.56483351,52231985.5648335,52231985.56483351,1.4264402389366792e-16,False,0.3177757263183594,123,0,123,18,3032787.7738095243,0.0,420114.8533333334,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.9,0.9,0.8,29635319.771130886,3008638.4404761908,123,0,21,123,10.325398844225042,,29635319.771130886,29635319.771130897,29635319.771130886,-3.771132210381164e-16,False,0.3120999336242676,123,0,123,21,3008638.4404761908,0.0,420198.7866666667,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.9,0.9,0.8,25987923.2289506,2993515.8404761907,136,0,25,136,8.507157914915426,,25987923.2289506,25987923.228950445,25987923.2289506,6.020573139184172e-15,False,0.3214130401611328,136,0,136,25,2993515.8404761907,0.0,420175.19999999995,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.9,0.9,0.8,888753.9530047821,2491027.8452380956,87,0,39,87,,,888753.9530047821,888753.9530047821,888753.9530047821,0.0,False,0.07332968711853027,87,0,87,39,2491027.8452380956,0.0,420215.97047619044,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p8__expid0__a3f71c4892,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.9,0.9,0.8,0.0,2690167.4164285716,240,160,0,0,,,0.0,0.0,0.0,1.7757120578194157e-05,False,0.4561309814453125,240,160,0,0,2690167.4164285716,420091.37795454543,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.9,0.9,0.9,8392095.001611039,2229088.011904762,113,0,51,21,8.32859866126265,146.2258781249679,8392095.001611039,8421537.588432811,8392095.001611039,-0.003508371487229355,False,9.51310682296753,113,0,21,51,2229088.011904762,0.0,420003.39,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.1,0.9,0.9,0.9,12856919.778283786,2156585.0238095243,119,0,36,24,15.283223930452401,233.17280126137774,12856919.778283786,12933577.50722674,12856919.778283786,-0.005962371257261259,False,15.616729021072388,119,0,24,36,2156585.0238095243,0.0,420131.93999999994,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.1,0.9,0.9,0.9,17484973.545368765,2284421.8571428573,109,0,32,26,22.005821856836814,319.5617003681235,17484973.545368765,17650075.9967443,17484973.545368765,-0.009442533667388203,False,19.84905433654785,109,0,26,32,2284421.8571428573,0.0,419891.33999999997,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.1,0.9,0.9,0.9,54268429.93871592,3032787.7738095243,121,0,18,121,18.72918733624749,,54268429.93871592,54268429.938715905,54268429.93871592,2.745825005564965e-16,False,0.30297088623046875,121,0,121,18,3032787.7738095243,0.0,420116.91000000003,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.1,0.9,0.9,0.9,30724176.85771258,3034881.540476191,113,0,18,113,10.325398844225042,,30724176.85771258,30724176.85771259,30724176.85771258,-2.4249894900124997e-16,False,0.3107469081878662,113,0,113,18,3034881.540476191,0.0,420152.9004545455,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,CI,ci,ci,0.4,0.2,0.3,0.1,0.9,0.9,0.9,26804526.587927125,3006910.2738095243,117,0,21,117,8.507157914915426,,26804526.587927125,26804526.58792712,26804526.587927125,1.3897989528902186e-16,False,0.3065149784088135,117,0,117,21,3006910.2738095243,0.0,420206.43000000005,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.1,0.9,0.9,0.9,910667.5143449567,2525798.378571429,68,0,33,68,,,910667.5143449567,910667.5143449567,910667.5143449567,0.0,False,0.06988525390625,68,0,68,33,2525798.378571429,0.0,420203.99902597396,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d0p9__expid0__f953855de8,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.1,0.9,0.9,0.9,0.0,2690167.4164285716,240,160,0,0,,,0.0,0.0,0.0,1.7757120578194157e-05,False,0.044367074966430664,240,160,0,0,2690167.4164285716,420091.37795454543,0.0,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p1__ae0p9__g0p9__d1__expid0__7973c6aa1f,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.1,0.9,0.9,1.0,8867091.106302086,2139424.4452380957,148,0,43,12,8.32859866126265,146.2258781249679,8867091.106302086,8875651.143803122,8867091.106302086,-0.0009653715517765915,False,35.31497001647949,148,0,12,43,2139424.4452380957,0.0,420034.1,160.60000000000002,240.89999999999998,420218.6573917749,0.2,0.3,0.1,0.9,0.9,5,grid,,,
